CancerType,WSI-ID,NumNucleiSample,SizeOfNuclei-Average,SizeOfNuclei-Stddev,Note,SegmentationUnacceptableOrNot,VisualAssessmentComment
prad,TCGA-HC-A48F-01Z-00-DX1.F19F2A8B-7493-420D-8B40-D2C78F6E6184.svs,129438,398.0525348,326.3561588,rand-samples,0,
prad,TCGA-HC-A6AN-01Z-00-DX1.542ADC3A-F070-4D11-AD07-2D2B429A5F1A.svs,678470,522.6078176,428.3054554,rand-samples,0,
prad,TCGA-J4-A6G1-01Z-00-DX1.CB849D80-60EA-407B-87AB-B3161ABC0A6F.svs,1805400,404.0180979,284.4086982,rand-samples,0,
prad,TCGA-V1-A8ML-01Z-00-DX1.BEE27AFB-3331-464F-BB9D-69C1AE1865CA.svs,571676,339.628732,345.3644371,rand-samples,0,
prad,TCGA-V1-A8WL-01Z-00-DX1.D8496440-4A64-405B-ADC7-4F8E91BBB439.svs,1212049,360.4503976,301.5279416,rand-samples,0,
prad,TCGA-V1-A8X3-01Z-00-DX1.BFEC3A80-29BC-4E21-9A04-5AF53603313D.svs,1457954,451.4090973,460.0894555,rand-samples,0,
prad,TCGA-V1-A9OA-01Z-00-DX1.72156A18-EA88-4004-9644-1279CCE895B9.svs,1090924,372.0876395,350.0637122,rand-samples,0,
prad,TCGA-V1-A9OF-01Z-00-DX1.37ADF4EC-28AD-4924-91F3-E8C943E258D2.svs,992205,362.878386,388.5071825,rand-samples,0,
prad,TCGA-VP-AA1N-01Z-00-DX1.D052BFA0-B7AD-44E4-BCC8-A962960CCCBE.svs,968490,381.950904,284.5503434,rand-samples,0,
prad,TCGA-XJ-A9DX-01Z-00-DX1.00C51A57-AF79-446B-BD04-A6809DD8056C.svs,2020059,371.9436997,261.4927845,rand-samples,0,
prad,TCGA-XK-AAIV-01Z-00-DX1.50BEF025-FAD6-404F-9385-D58C97FC03CC.svs,743750,354.9839771,436.7490635,rand-samples,0,
prad,TCGA-XK-AAJU-01Z-00-DX1.7567CFBB-B292-48C7-A8BF-64C8AA344C9B.svs,989468,391.0578654,520.2042288,rand-samples,0,
prad,TCGA-YL-A8HJ-01Z-00-DX1.7C6FAED0-CD7C-4EC5-BEB0-5FF40E1089C6.svs,1159026,483.3641057,347.9963267,rand-samples,0,
skcm,TCGA-GN-A8LL-06Z-00-DX1.DABC3E96-ECF2-4FA2-AC0F-B7D75DCD0EE5.svs,TCGA-GN-A8LL-06Z-00-DX1,x,x,x,0,
skcm,TCGA-D9-A3Z3-06Z-00-DX2.E2C62CF8-CFC4-4315-B14A-59ABD0A8B959.svs,TCGA-D9-A3Z3-06Z-00-DX2,x,x,x,0,
skcm,TCGA-ER-A19Q-01Z-00-DX1.F771D26A-C1B8-4693-AE25-E0045E473677.svs,TCGA-ER-A19Q-01Z-00-DX1,x,x,x,0,
skcm,TCGA-FS-A1ZW-06Z-00-DX2.EBF59BD5-B85F-4FDF-B52C-2062F03BA59E.svs,TCGA-FS-A1ZW-06Z-00-DX2,x,x,x,0,
skcm,TCGA-D9-A1JX-06Z-00-DX2.0B0F653F-D2C8-40EE-AF07-5A3DF2E3DD35.svs,TCGA-D9-A1JX-06Z-00-DX2,x,x,x,0,
skcm,TCGA-GN-A8LK-06Z-00-DX1.C529E9FC-003A-4E7D-A423-7FADCCE6089C.svs,TCGA-GN-A8LK-06Z-00-DX1,x,x,x,0,
skcm,TCGA-FW-A3TU-01Z-00-DX1.ACF63772-CD4E-4863-8B06-869E288A70F1.svs,TCGA-FW-A3TU-01Z-00-DX1,x,x,x,1,false segmentation on pigment
skcm,TCGA-3N-A9WD-01Z-00-DX1.3B836595-3D67-4985-9D3B-39A7AE38B550.svs,TCGA-3N-A9WD-01Z-00-DX1,x,x,x,0,
skcm,TCGA-EE-A3AC-01Z-00-DX1.88164694-3D29-4D4F-AFF1-8E8425FA7A56.svs,TCGA-EE-A3AC-01Z-00-DX1,x,x,x,0,
skcm,TCGA-EE-A185-01Z-00-DX1.EAFE650B-CA96-4C0A-8390-FB3043DD3AB1.svs,TCGA-EE-A185-01Z-00-DX1,x,x,x,0,
skcm,TCGA-FS-A1Z7-06Z-00-DX3.9A16A153-426A-414A-AFC9-19113F615931.svs,TCGA-FS-A1Z7-06Z-00-DX3,x,x,x,0,
skcm,TCGA-D9-A4Z6-06Z-00-DX1.9AE8803C-4560-4E79-97A8-0CD6DA1890DC.svs,TCGA-D9-A4Z6-06Z-00-DX1,x,x,x,1,false segmentation on pigment
skcm,TCGA-D9-A4Z5-01Z-00-DX1.88AC8735-B520-4FCE-BC0B-AA6A611CE2D7.svs,TCGA-D9-A4Z5-01Z-00-DX1,x,x,x,0,
skcm,TCGA-EB-A44N-01Z-00-DX1.C36462FD-3059-4652-9E6B-2BE0B2CBC9BF.svs,TCGA-EB-A44N-01Z-00-DX1,x,x,x,0,
skcm,TCGA-EE-A3AH-01Z-00-DX1.681D7F88-B3C6-4F5B-9AE5-3692543583E5.svs,TCGA-EE-A3AH-01Z-00-DX1,x,x,x,0,
skcm,TCGA-XV-A9W2-01Z-00-DX1.49675C94-0F98-4867-8C7E-398C2F41507E.svs,TCGA-XV-A9W2-01Z-00-DX1,x,x,x,1,missing segmentation
skcm,TCGA-D3-A51J-06Z-00-DX1.A292E5D2-B00F-400B-875D-6C57E215A29E.svs,TCGA-D3-A51J-06Z-00-DX1,x,x,x,0,
skcm,TCGA-FS-A1Z7-06Z-00-DX7.6E09A9E9-82D9-4D29-9E7F-14BC9C5DC105.svs,TCGA-FS-A1Z7-06Z-00-DX7,x,x,x,0,
skcm,TCGA-HR-A5NC-01Z-00-DX1.F8577EB3-C670-4DDB-9EDD-B8681CE2D664.svs,TCGA-HR-A5NC-01Z-00-DX1,x,x,x,0,
skcm,TCGA-EB-A5FP-01Z-00-DX1.59E7B409-5166-4084-A667-EE52BE109A2A.svs,TCGA-EB-A5FP-01Z-00-DX1,x,x,x,0,
skcm,TCGA-EB-A5KH-06Z-00-DX1.BBB3714B-4514-437F-BD3F-72783EC861C3.svs,x,x,x,x,0,
skcm,TCGA-FS-A1ZC-06Z-00-DX1.9D418455-6B30-4042-8A2D-45631D49EADD.svs,TCGA-FS-A1ZC-06Z-00-DX1,x,x,x,0,missing segmentation to some extent
skcm,TCGA-ER-A19F-01Z-00-DX1.198F38A3-FF26-4A41-9E9A-0543D29FAD92.svs,TCGA-ER-A19F-01Z-00-DX1,x,x,x,0,
skcm,TCGA-ER-A19M-01Z-00-DX1.7136F73C-8013-4A84-80C9-A7C9191BEBF1.svs,TCGA-ER-A19M-01Z-00-DX1,x,x,x,0,
skcm,TCGA-IH-A3EA-01Z-00-DX1.4CB876AA-E46B-4C4C-B6B3-3EF3C4525E7F.svs,TCGA-IH-A3EA-01Z-00-DX1,x,x,x,0,
skcm,TCGA-EB-A51B-01Z-00-DX1.BC8C3CE2-CDF5-4BCE-A766-71652F40EFCE.svs,TCGA-EB-A51B-01Z-00-DX1,x,x,x,0,
skcm,TCGA-FR-A3R1-01Z-00-DX1.D6EB7ABD-9AD8-44B8-9055-782C272A65F4.svs,TCGA-FR-A3R1-01Z-00-DX1,x,x,x,0,
skcm,TCGA-D3-A5GR-06Z-00-DX1.5621C88A-0C9E-47D9-8458-A473B7BD28B7.svs,TCGA-D3-A5GR-06Z-00-DX1,x,x,x,0,
skcm,TCGA-EE-A29T-01Z-00-DX1.71D4A4BA-3C89-475B-8EAC-89B55B57F7D0.svs,TCGA-EE-A29T-01Z-00-DX1,x,x,x,0,
skcm,TCGA-GF-A769-01Z-00-DX1.17FA4EC6-053F-4F98-AF08-FA609776CDB9.svs,TCGA-GF-A769-01Z-00-DX1,x,x,x,0,
skcm,TCGA-DA-A1HW-01Z-00-DX1.5AB192DF-B8F9-47D2-96CC-3831E73BD640.svs,TCGA-DA-A1HW-01Z-00-DX1,x,x,x,0,
skcm,TCGA-GN-A268-06Z-00-DX1.07874075-CD90-4E27-B5AA-D27741047B7B.svs,TCGA-GN-A268-06Z-00-DX1,x,x,x,0,
ucec,TCGA-B5-A1N2-01Z-00-DX1.B830D815-BD34-4939-BAE9-B75F0660A68F.svs,TCGA-B5-A1N2-01Z-00-DX1,x,x,x,0,
ucec,TCGA-B5-A11S-01Z-00-DX1.2A76EB22-572C-43C3-9104-D108AA93AE4D.svs,TCGA-B5-A11S-01Z-00-DX1,x,x,x,0,
ucec,TCGA-AX-A05S-01Z-00-DX1.2C0EC24F-086C-4C96-9955-676D43996443.svs,TCGA-AX-A05S-01Z-00-DX1,x,x,x,0,
ucec,TCGA-BG-A2AE-01Z-00-DX1.DA8EC8A2-0F01-446B-B0EF-D53BC834778F.svs,TCGA-BG-A2AE-01Z-00-DX1,x,x,x,0,
ucec,TCGA-D1-A3DH-01Z-00-DX1.8B6A47EF-5A90-4263-BAFF-B41D07ECCCD6.svs,TCGA-D1-A3DH-01Z-00-DX1,x,x,x,0,missing segmentation to some extent
ucec,TCGA-A5-A0G2-01Z-00-DX1.B7E400A1-12DB-42D1-AF42-D46D5CF107B2.svs,TCGA-A5-A0G2-01Z-00-DX1,x,x,x,0,
ucec,TCGA-PG-A917-01Z-00-DX2.DFE283A9-971C-4114-A06D-28FEB52AAA7A.svs,TCGA-PG-A917-01Z-00-DX2,x,x,x,0,
ucec,TCGA-EY-A1GH-01Z-00-DX1.D420D827-C543-4A42-8029-174A6B3E814D.svs,TCGA-EY-A1GH-01Z-00-DX1,x,x,x,1,potential technical error
ucec,TCGA-SJ-A6ZI-01Z-00-DX1.87B9D431-5067-4E93-911C-5B1E58995DDB.svs,TCGA-SJ-A6ZI-01Z-00-DX1,x,x,x,0,
ucec,TCGA-AJ-A2QL-01Z-00-DX1.B5C0B1FD-1D84-4AEB-A729-4230BE584708.svs,TCGA-AJ-A2QL-01Z-00-DX1,x,x,x,0,
ucec,TCGA-AX-A05Y-01Z-00-DX2.107339BB-92BF-487F-B3C4-F7C36291A9EA.svs,TCGA-AX-A05Y-01Z-00-DX2,x,x,x,0,
ucec,TCGA-BG-A0M9-01Z-00-DX1.D467AF5A-33BE-4855-8410-219BAFDBAFB3.svs,TCGA-BG-A0M9-01Z-00-DX1,x,x,x,0,
ucec,TCGA-AP-A1DR-01Z-00-DX1.59D56F74-930F-4B0D-91D4-B3C0B4A92073.svs,TCGA-AP-A1DR-01Z-00-DX1,x,x,x,0,some regions are out of focus
ucec,TCGA-AP-A051-01Z-00-DX1.E4444F17-B26D-41F0-ADD5-DDF23713D21D.svs,TCGA-AP-A051-01Z-00-DX1,x,x,x,0,
ucec,TCGA-E6-A1LX-01Z-00-DX1.84904F59-14B6-41B2-8382-570F492342F3.svs,TCGA-E6-A1LX-01Z-00-DX1,x,x,x,0,
ucec,TCGA-B5-A0K6-01Z-00-DX1.6034D569-E7E4-432A-A5B0-AD365EFB7F29.svs,TCGA-B5-A0K6-01Z-00-DX1,x,x,x,0,
ucec,TCGA-B5-A0K0-01Z-00-DX1.A407CC6A-C63B-41D3-86AA-F2E30DF57CF2.svs,TCGA-B5-A0K0-01Z-00-DX1,x,x,x,0,
ucec,TCGA-BS-A0V4-01Z-00-DX1.7782C888-31D9-4D99-8B61-56CB525B2718.svs,TCGA-BS-A0V4-01Z-00-DX1,x,x,x,0,
ucec,TCGA-AX-A06B-01Z-00-DX1.A8FBE4EE-2041-424E-BAD4-C7F5EE3A3DC7.svs,TCGA-AX-A06B-01Z-00-DX1,x,x,x,0,
ucec,TCGA-A5-A0R9-01Z-00-DX1.743A968C-231F-41E4-ADC8-E26FC228E437.svs,TCGA-A5-A0R9-01Z-00-DX1,x,x,x,1,stain is off
ucec,TCGA-BK-A56F-01Z-00-DX1.1EED86C7-1873-4008-8EC7-42F6D93C955A.svs,TCGA-BK-A56F-01Z-00-DX1,x,x,x,1,clumps; missing nuclei
ucec,TCGA-A5-A0GJ-01Z-00-DX1.B721B8FC-6F5A-421E-AB88-439506DC43FC.svs,TCGA-A5-A0GJ-01Z-00-DX1,x,x,x,0,over segmentation to some extent
ucec,TCGA-D1-A2G0-01Z-00-DX1.763C66BC-E890-498F-9720-7110D07A1C7B.svs,TCGA-D1-A2G0-01Z-00-DX1,x,x,x,0,
ucec,TCGA-AX-A1CI-01Z-00-DX2.01AEF5E0-8E57-487B-81F6-21AD812F6C5B.svs,TCGA-AX-A1CI-01Z-00-DX2,x,x,x,1,clumps; missing nuclei
ucec,TCGA-AP-A05J-01Z-00-DX1.39D44E98-382A-4B22-A37C-B31F008BC4EA.svs,TCGA-AP-A05J-01Z-00-DX1,x,x,x,0,clumps; and missing nuclei to a large extent
ucec,TCGA-EY-A547-01Z-00-DX1.BBB65F45-F107-4DF1-939F-4E79ED3D982D.svs,TCGA-EY-A547-01Z-00-DX1,x,x,x,0,
ucec,TCGA-A5-A0R7-01Z-00-DX1.D21E6974-22A3-4A68-8B4E-14E84A7A50A5.svs,TCGA-A5-A0R7-01Z-00-DX1,x,x,x,0,
ucec,TCGA-BS-A0U5-01Z-00-DX1.159D701A-681D-49A0-94C5-D9E235852972.svs,TCGA-BS-A0U5-01Z-00-DX1,x,x,x,0,
ucec,TCGA-EY-A4KR-01Z-00-DX1.022E2D07-5009-4EE2-9696-7F1745182B31.svs,TCGA-EY-A4KR-01Z-00-DX1,x,x,x,0,
ucec,TCGA-EY-A1GV-01Z-00-DX1.104EAF42-A771-4F1C-85B7-8D058FF24FD2.svs,TCGA-EY-A1GV-01Z-00-DX1,x,x,x,0,
ucec,TCGA-BG-A0MO-01Z-00-DX1.11F48BAE-82F9-4E24-BF57-8C6A4B05E626.svs,TCGA-BG-A0MO-01Z-00-DX1,x,x,x,0,
ucec,TCGA-A5-A7WJ-01Z-00-DX1.385CBB18-471D-47BF-A10C-E948874BDCC4.svs,TCGA-A5-A7WJ-01Z-00-DX1,x,x,x,0,
uvm,TCGA-WC-A885-01Z-00-DX1.E38A80BB-5313-4ED5-8818-C5CC21365E16.svs,176851,369.7525714,334.9861891,few-nuclei,0,
uvm,TCGA-VD-AA8P-01Z-00-DX1.5F8231B1-9302-47B5-8915-450A22AFDE7D.svs,276012,398.5736019,478.3669714,few-nuclei,1,
uvm,TCGA-WC-A883-01Z-00-DX1.51BC7B12-45FF-403E-B347-E590B2374EC9.svs,201161,375.349869,459.6091498,few-nuclei,1,
uvm,TCGA-V4-A9EX-01Z-00-DX1.34B99C00-621F-49DF-88B3-20E70EB53637.svs,719083,613.375659,683.3752929,huge-nuclei,1,
uvm,TCGA-V4-A9F1-01Z-00-DX1.6CCFEBB7-1589-45CC-A60C-7068DD25EB27.svs,471359,611.0843582,587.3339846,huge-nuclei,1,
uvm,TCGA-WC-AA9E-01Z-00-DX1.356F1D8F-8FE4-436A-A0D6-2CDF5AE097BE.svs,1196953,612.6869576,402.9174972,huge-nuclei,0,
uvm,TCGA-VD-AA8Q-01Z-00-DX1.DA856B64-9633-4798-8B53-3ECFA8DA3064.svs,470679,548.9808213,1963.610945,huge-variation,1,
uvm,TCGA-V4-A9ES-01Z-00-DX1.40F620B4-1AB0-4501-A370-6FBD90A2D12D.svs,392139,453.5885031,1155.278337,huge-variation,0,
uvm,TCGA-V4-A9EU-01Z-00-DX1.4BFDB2BE-471D-4151-8854-03462D335F94.svs,374527,608.1384413,946.9582926,huge-variation,1,
uvm,TCGA-WC-A87W-01Z-00-DX1.F1119669-4C30-4FAE-8BF2-432E8037268B.svs,425561,322.6509408,253.3585872,small-nuclei,0,
uvm,TCGA-V4-A9ED-01Z-00-DX1.D424FFFA-D661-4E93-9F25-9CC621926298.svs,498746,339.4535756,250.582751,small-nuclei,0,
uvm,TCGA-WC-A87U-01Z-00-DX1.C172A901-BFAB-4455-9367-D599B1C1EFCD.svs,489226,339.3900897,283.3996363,small-nuclei,0,
uvm,TCGA-V4-A9EM-01Z-00-DX1.E74E99E2-CB99-4C01-99FA-6F79371F0792.svs,904281,342.11353,245.3891475,small-variation,0,
uvm,TCGA-YZ-A982-01Z-00-DX1.9D8A15CA-E938-48D6-955B-0A0621D42F06.svs,1751238,605.9591706,432.5991539,too-many-nuclei,0,
uvm,TCGA-RZ-AB0B-01Z-00-DX1.0DF1A3A6-3030-4988-AC2C-CAA0F2EBAEB2.svs,1131044,522.3436392,382.2293243,rand-samples,0,
uvm,TCGA-V4-A9EE-01Z-00-DX1.46C2BBBC-16B6-48B0-8350-F25A367F6A09.svs,686817,402.4535036,371.5948255,rand-samples,0,
uvm,TCGA-V4-A9EF-01Z-00-DX1.3084FABF-8AC4-403A-ADD7-64CFB34CCB95.svs,1031594,423.7054646,547.1890148,rand-samples,1,
uvm,TCGA-YZ-A980-01Z-00-DX1.70AB0D30-D42F-41CC-B68E-99BB35CD363B.svs,630853,447.0795494,307.3505907,rand-samples,0,
uvm,TCGA-V3-A9ZX-01Z-00-DX1.B4A9BC5E-3AFA-4765-BB79-25F3B0497B09.svs,x,x,x,x,0,
uvm,TCGA-V3-A9ZY-01Z-00-DX1.4A7D770A-0F63-453C-A7F9-966F8EE9D64F.svs,x,x,x,x,0,
uvm,TCGA-V4-A9E5-01Z-00-DX1.97279EE1-33FD-46C7-95B3-0E4065DF3069.svs,x,x,x,x,0,
uvm,TCGA-V4-A9E7-01Z-00-DX1.465EFC95-3B6C-4836-A8BC-0A4F0BBFA601.svs,x,x,x,x,1,
uvm,TCGA-V4-A9E8-01Z-00-DX1.425016C7-FDCA-4AC5-AEE3-7ACB3B4CBD61.svs,x,x,x,x,0,
uvm,TCGA-V4-A9E9-01Z-00-DX1.3B6A6FBE-41DE-40A2-BDD2-E895DAE4127D.svs,x,x,x,x,1,
uvm,TCGA-V4-A9EA-01Z-00-DX1.DB8360B6-2BF1-4538-AF2C-29EB7186946E.svs,x,x,x,x,1,
uvm,TCGA-V4-A9EC-01Z-00-DX1.5730E636-95F2-4665-BC43-0746B2C05595.svs,x,x,x,x,1,
uvm,TCGA-V4-A9EH-01Z-00-DX1.53450D2F-449A-4F7A-96D3-C2F9B8EB05B6.svs,x,x,x,x,0,
uvm,TCGA-V4-A9EI-01Z-00-DX1.2D27A195-FB57-4CD0-9B86-032A0EDFEEC0.svs,x,x,x,x,1,
uvm,TCGA-V4-A9EJ-01Z-00-DX1.B78B6AEC-DE0F-4E45-ABCE-5ED7FDB2D75C.svs,x,x,x,x,0,
uvm,TCGA-V4-A9EK-01Z-00-DX1.3AD38873-F6F5-45E1-87EC-3C1B6C5D9967.svs,x,x,x,x,1,
uvm,TCGA-V4-A9EL-01Z-00-DX1.D805EC59-74E4-482F-981D-BDDFD92FD3CB.svs,x,x,x,x,1,
uvm,TCGA-V4-A9EO-01Z-00-DX1.F918F843-0A2E-4ECF-953F-D61269F077E7.svs,x,x,x,x,0,
uvm,TCGA-V4-A9EQ-01Z-00-DX1.BE3D1D29-CF65-4166-871D-9719207BE4B1.svs,x,x,x,x,1,
uvm,TCGA-V4-A9ET-01Z-00-DX1.D9386E86-5C0A-4C0B-BF30-CA87A2BE9AB3.svs,x,x,x,x,1,
uvm,TCGA-V4-A9EV-01Z-00-DX1.164C1623-BF78-43BC-8222-8AD6B103B449.svs,x,x,x,x,0,
uvm,TCGA-V4-A9EW-01Z-00-DX1.4C6703D3-2310-4C6C-8E54-327082184585.svs,x,x,x,x,0,
uvm,TCGA-V4-A9EY-01Z-00-DX1.685E5631-DF28-479B-AB4A-20B2BF07E97D.svs,x,x,x,x,0,
uvm,TCGA-V4-A9EZ-01Z-00-DX1.90136571-87FB-4B1B-9C4B-052773C65FAE.svs,x,x,x,x,1,
uvm,TCGA-V4-A9F0-01Z-00-DX1.C3909E27-4255-4F4F-BE02-791E097D2843.svs,x,x,x,x,1,
uvm,TCGA-V4-A9F2-01Z-00-DX1.59FA5015-785F-4715-9CA6-C2C7C1299CC6.svs,x,x,x,x,0,
uvm,TCGA-V4-A9F3-01Z-00-DX1.39FC86CA-2833-4361-93A0-C8534EBFD255.svs,x,x,x,x,0,
uvm,TCGA-V4-A9F4-01Z-00-DX1.1AC1A857-BF91-4872-91B7-CCFCFBF3AA11.svs,x,x,x,x,0,
uvm,TCGA-V4-A9F5-01Z-00-DX1.D02E1BC5-7BBC-4931-8E24-72FA101FA24B.svs,x,x,x,x,0,
uvm,TCGA-V4-A9F7-01Z-00-DX1.EDC25B84-ADFA-4216-8640-12A15E2AC08A.svs,x,x,x,x,0,
uvm,TCGA-V4-A9F8-01Z-00-DX1.310A7148-C6B5-4BAC-A341-00F915961CD0.svs,x,x,x,x,1,
uvm,TCGA-VD-AA8M-01Z-00-DX1.AA194E33-B494-44E3-9C7C-29AA6A68393F.svs,x,x,x,x,0,
uvm,TCGA-VD-AA8O-01Z-00-DX1.A7A42183-8D3E-43B6-A54F-461FB955296B.svs,x,x,x,x,1,
uvm,TCGA-VD-AA8R-01Z-00-DX1.B2072EA5-0AF2-433C-B5F2-81125ACE37C2.svs,x,x,x,x,0,
uvm,TCGA-VD-AA8S-01Z-00-DX1.4472340D-E9D2-48D1-96B7-5C0D1DC7C846.svs,x,x,x,x,0,
uvm,TCGA-VD-AA8T-01Z-00-DX1.AC226DDF-7ED7-4BC1-B1BE-C697AE3C2F21.svs,x,x,x,x,0,
uvm,TCGA-WC-A87T-01Z-00-DX1.9A9FD724-37D1-4660-A88D-3D4286EC781E.svs,x,x,x,x,0,
uvm,TCGA-WC-A87Y-01Z-00-DX1.7B4CB33C-5D8F-4477-90F5-80F7402A6D7C.svs,x,x,x,x,0,
uvm,TCGA-WC-A880-01Z-00-DX1.23412607-4382-4D0D-9CD6-8A2C4BE4FA2E.svs,x,x,x,x,1,
uvm,TCGA-WC-A881-01Z-00-DX1.E3827A53-8E60-4018-AA54-37A8596C7040.svs,x,x,x,x,1,
uvm,TCGA-WC-A882-01Z-00-DX1.69320618-1047-4A9A-A0E0-F5D5D798EABF.svs,x,x,x,x,0,
uvm,TCGA-WC-A884-01Z-00-DX1.D7134947-7DA5-4921-AD57-65C5E7B613A4.svs,x,x,x,x,0,
uvm,TCGA-WC-A888-01Z-00-DX1.61DC04F2-C7D1-4B96-9D39-A348323CF468.svs,x,x,x,x,1,
uvm,TCGA-WC-A88A-01Z-00-DX1.6010AB59-DE5A-4119-8A9E-D582BD63D02B.svs,x,x,x,x,0,
uvm,TCGA-WC-AA9A-01Z-00-DX1.623129B9-6420-4844-8E29-0D2C788CDC88.svs,x,x,x,x,0,
uvm,TCGA-YZ-A983-01Z-00-DX1.63D28F02-8496-467E-9A00-A16431335342.svs,x,x,x,x,0,
uvm,TCGA-YZ-A984-01Z-00-DX1.3355DCC6-95E4-4B92-AA9D-732D363F2543.svs,x,x,x,x,0,
uvm,TCGA-YZ-A985-01Z-00-DX1.CA3BB3E0-1C23-4312-87EA-3EE2F3F33770.svs,x,x,x,x,0,
